id_title,imdb_score,num_critic_for_reviews,num_user_for_reviews,num_voted_users
2848,"6,1",19,72,37611
2849,"6,8",186,139,12983
2850,"7,7",185,1100,357579
2851,"4,9",42,91,9285
2852,"6,1",37,32,6528
2853,"2,5",45,168,19547
2854,"6,1",57,168,24834
2855,"5,9",25,42,7984
2856,"5,7",59,166,31371
2857,"5,6",58,84,12676
2858,"7,2",330,1066,220475
2859,"7,7",489,611,289508
2860,"7,8",242,840,254404
2861,"6,1",40,31,4339
2862,"5,8",112,149,15664
2863,"6,5",84,169,21406
2864,"7,9",251,316,132149
2865,"6,3",113,128,19707
2866,"3,8",23,20,1520
2867,"8,3",421,351,161288
2868,"6,4",32,117,20033
2869,"6,7",52,107,21212
2870,"6,1",81,210,16059
2871,"8,1",,,335
2872,"6,0",39,39,3116
2873,"5,8",63,181,27675
2874,"5,6",47,181,25541
2875,"6,1",111,159,21530
2876,"5,9",168,84,60407
2877,"7,3",165,123,63084
2878,"6,8",104,59,18442
2879,"5,7",150,87,28573
2880,"7,3",61,69,4767
2881,"6,3",226,166,56264
2882,"5,9",21,19,1595
2883,"7,1",217,201,88037
2884,"7,1",94,108,28068
2885,"8,0",364,457,351274
2886,"5,1",19,23,922
2887,"7,1",129,102,14143
2888,"6,5",71,92,5254
2889,"4,5",93,53,7199
2890,"6,6",399,297,82331
2891,"4,3",110,180,31414
2892,"6,7",285,266,88241
2893,"6,8",2,1,90
2894,"5,4",61,106,5663
2895,"6,6",242,162,77305
2896,"7,4",62,96,16281
2897,"7,3",121,159,26493
2898,"6,9",83,139,14354
2899,"8,0",122,460,163492
2900,"6,4",88,35,9957
2901,"7,8",120,365,75675
2902,"6,1",225,176,28483
2903,"6,1",130,106,14193
2904,"5,1",167,126,24012
2905,"7,8",7,44,3256
2906,"7,4",226,299,114762
2907,"7,8",185,398,132386
2908,"8,0",177,690,79330
2909,"6,7",28,50,5648
2910,"6,6",48,48,6921
2911,"6,4",116,60,13371
2912,"6,7",391,392,165792
2913,"6,2",117,51,14757
2914,"7,3",24,133,61753
2915,"8,1",86,224,31943
2916,"7,0",41,33,2676
2917,"8,0",304,1058,284252
2918,"8,0",385,962,412454
2919,"7,0",145,789,315549
2920,"7,9",99,32,12029
2921,"5,9",29,69,39798
2922,"6,6",77,62,34579
2923,"6,3",91,156,22147
2924,"7,7",148,359,91414
2925,"6,9",61,242,216486
2926,"7,1",84,152,71842
2927,"7,4",83,175,66966
2928,"6,5",216,349,57996
2929,"6,5",107,271,90938
2930,"6,8",63,154,42892
2931,"7,5",140,462,239540
2932,"6,6",153,165,113918
2933,"7,1",414,471,204327
2934,"6,6",16,68,9503
2935,"7,0",139,177,45890
2936,"3,3",111,578,34219
2937,"6,7",229,261,157051
2938,"8,0",112,258,76398
2939,"6,8",207,605,97938
2940,"6,0",198,369,57446
2941,"5,4",172,156,44130
2942,"4,3",45,49,5928
2943,"6,2",34,102,42644
2944,"7,7",75,147,33850
2945,"8,0",400,2301,470501
2946,"7,4",128,271,61651
2947,"5,9",68,50,12383
2948,"7,8",326,548,249688
2949,"7,4",128,290,121676
2950,"6,5",161,93,21672
2951,"5,4",70,75,3000
2952,"7,0",164,374,62468
2953,"8,6",68,302,173172
2954,"7,6",354,233,76094
2955,"6,9",125,219,19007
2956,"7,0",55,123,20660
2957,"5,3",66,150,30462
2958,"6,4",191,160,63390
2959,"4,5",33,18,3119
2960,"7,8",433,274,91082
2961,"6,7",66,104,16646
2962,"5,3",37,69,5794
2963,"6,3",325,203,64682
2964,"7,0",170,444,196422
2965,"5,3",11,15,2301
2966,"6,6",24,88,4052
2967,"5,8",70,36,10103
2968,"6,7",232,281,41226
2969,"6,6",34,48,16764
2970,"7,0",160,296,60171
2971,"8,4",96,426,168203
2972,"6,0",106,267,16832
2973,"5,4",53,105,12007
2974,"7,8",274,391,202341
2975,"7,6",248,420,92295
2976,"6,6",288,145,41574
2977,"6,4",177,177,57349
2978,"7,0",81,90,15412
2979,"5,7",29,69,6965
2980,"5,9",58,68,23383
2981,"6,3",144,150,12197
2982,"6,3",114,161,20576
2983,"6,2",132,188,20000
2984,"2,1",60,304,23606
2985,"5,0",30,33,4961
2986,"5,3",138,354,18632
2987,"7,1",190,98,29613
2988,"7,0",61,99,5016
2989,"7,0",363,279,68883
2990,"5,7",2,10,763
2991,"7,1",131,316,29990
2992,"7,0",146,124,56654
2993,"7,7",280,124,55516
2994,"7,1",78,122,12047
2995,"6,8",469,235,84620
2996,"7,5",194,210,41496
2997,"6,3",121,50,8014
2998,"7,3",38,43,6454
2999,"6,8",123,57,16863
3000,"7,2",81,133,18520
3001,"6,4",72,90,12559
3002,"6,0",25,12,1427
3003,"6,4",78,78,12125
3004,"5,1",57,25,2551
3005,"7,5",69,75,14831
3006,"7,1",73,45,5603
3007,"4,6",42,133,6884
3008,"5,7",101,20,2410
3009,"6,8",82,124,27052
3010,"7,7",149,62,8429
3011,"6,7",165,214,70133
3012,"3,2",5,12,408
3013,"6,1",44,49,4899
3014,"5,6",74,61,12128
3015,"6,9",156,293,64423
3016,"7,5",1,10,314
3017,"5,8",82,153,21034
3018,"8,3",151,726,600996
3019,"2,8",3,7,105
3020,"6,6",98,248,63855
3021,"7,5",25,40,3466
3022,"6,0",35,27,3737
3023,"6,2",6,6,117
3024,"7,2",183,245,142293
3025,"8,7",282,1470,911097
3026,"6,0",158,166,49671
3027,"8,0",89,255,55816
3028,"7,2",101,26,14437
3029,"4,5",128,171,43795
3030,"7,9",410,389,275869
3031,"7,1",104,196,56595
3032,"7,5",54,201,82743
3033,"6,8",141,132,83893
3034,"4,3",30,33,3104
3035,"7,2",57,97,49007
3036,"5,8",56,102,18220
3037,"7,1",216,629,207934
3038,"7,4",80,962,162701
3039,"7,6",77,190,73193
3040,"6,9",101,749,149222
3041,"6,0",156,194,76207
3042,"6,9",48,131,36559
3043,"7,3",109,56,19440
3044,"4,6",62,100,10966
3045,"6,0",33,80,9903
3046,"6,4",20,35,5561
3047,"5,5",52,64,5187
3048,"7,5",351,212,73249
3049,"8,1",124,369,101627
3050,"6,3",37,90,14656
3051,"5,1",58,79,10777
3052,"6,8",175,126,15684
3053,"5,3",75,121,15427
3054,"7,3",161,463,59982
3055,"7,3",203,147,33856
3056,"7,1",188,204,42689
3057,"7,6",221,604,128850
3058,"5,3",66,107,12437
3059,"7,8",80,292,171882
3060,"7,7",25,74,2164
3061,"7,7",169,165,20307
3062,"5,4",70,128,13622
3063,"6,2",15,19,1761
3064,"7,4",535,313,96233
3065,"6,2",92,153,17333
3066,"5,1",14,39,14129
3067,"6,9",13,36,2603
3068,"6,3",87,69,10052
3069,"6,8",78,86,11132
3070,"7,4",223,321,105448
3071,"5,7",136,59,5013
3072,"5,8",160,262,88529
3073,"6,2",28,12,618
3074,"4,3",54,111,45144
3075,"6,4",75,115,5772
3076,"6,0",20,264,13998
3077,"6,9",105,132,12980
3078,"5,5",120,160,28570
3079,"5,4",108,349,16747
3080,"8,3",285,1736,427357
3081,"7,9",215,515,281842
3082,"6,5",81,74,27689
3083,"6,3",17,28,1337
3084,"6,4",5,31,859
3085,"7,9",3,18,2651
3086,"5,3",10,43,8598
3087,"5,8",43,111,2618
3088,"6,6",43,57,3665
3089,"7,4",94,27,15060
3090,"8,3",161,682,604904
3091,"5,3",38,50,6935
3092,"6,2",210,614,142115
3093,"6,9",52,134,48629
3094,"5,9",139,385,70141
3095,"6,1",165,94,17596
3096,"5,8",96,389,67115
3097,"7,3",323,275,86956
3098,"5,9",190,319,111087
3099,"5,5",173,403,41763
3100,"5,0",46,137,8962
3101,"7,0",59,115,57831
3102,"7,8",53,192,43270
3103,"6,4",22,46,44502
3104,"5,9",203,911,115050
3105,"7,0",77,289,156143
3106,"6,1",190,985,86890
3107,"6,9",81,181,85362
3108,"7,5",56,138,25303
3109,"7,3",264,266,75306
3110,"6,5",44,38,6808
3111,"6,2",117,193,101840
3112,"6,7",124,437,111649
3113,"6,0",159,155,35654
3114,"6,3",273,319,104089
3115,"5,8",26,66,19284
3116,"6,1",242,183,54190
3117,"6,9",55,109,9424
3118,"8,3",151,726,600996
3119,"5,4",48,96,27800
3120,"6,7",166,129,74887
3121,"7,4",206,1015,181737
3122,"5,6",92,147,12388
3123,"6,5",78,121,25613
3124,"6,5",83,201,42987
3125,"5,8",8,26,3924
3126,"5,0",86,217,16300
3127,"5,5",85,151,37681
3128,"6,5",76,247,37885
3129,"7,2",60,308,57363
3130,"7,3",78,6,408
3131,"7,2",112,182,44804
3132,"5,2",189,126,25210
3133,"5,7",82,48,5161
3134,"4,7",120,371,20467
3135,"5,9",183,330,63108
3136,"6,8",211,280,19655
3137,"5,9",14,35,3119
3138,"5,3",54,90,6143
3139,"6,0",55,75,5585
3140,"7,7",179,640,134458
3141,"4,4",221,944,76199
3142,"6,6",158,100,22369
3143,"6,7",73,24,4719
3144,"5,5",65,104,23527
3145,"6,5",23,30,8295
3146,"6,2",63,518,37901
3147,"7,1",132,248,90070
3148,"6,1",191,540,87494
3149,"7,1",52,78,7322
3150,"6,0",91,131,15358
3151,"7,4",368,261,135286
3152,"5,9",89,73,23928
3153,"4,1",83,68,22161
3154,"5,8",83,59,17790
3155,"5,9",33,43,4564
3156,"7,0",386,216,71679
3157,"6,8",191,234,40514
3158,"7,4",16,28,2801
3159,"7,1",297,279,79909
3160,"7,0",47,148,4360
3161,"5,8",63,180,15617
3162,"7,8",144,621,200293
3163,"6,5",77,321,27265
3164,"7,0",325,147,55539
3165,"6,3",100,481,39331
3166,"5,3",52,75,12706
3167,"6,8",98,178,20113
3168,"5,5",163,125,35888
3169,"7,4",137,203,34848
3170,"4,3",180,352,79146
3171,"6,0",321,374,176606
3172,"5,2",100,53,21268
3173,"6,7",265,221,87203
3174,"6,3",212,85,32697
3175,"7,9",68,173,111506
3176,"8,6",162,1420,782437
3177,"6,1",147,99,36029
3178,"5,8",33,26,1231
3179,"7,7",94,247,26832
3180,"8,0",143,414,63733
3181,"5,6",38,92,6200
3182,"6,7",126,119,38459
3183,"6,6",168,143,58509
3184,"4,2",19,31,1040
3185,"6,6",91,57,8058
3186,"4,1",46,79,3662
3187,"7,3",198,205,84641
3188,"7,1",139,100,20810
3189,"6,5",182,112,56005
3190,"7,0",181,114,14031
3191,"5,5",23,122,5612
3192,"6,6",30,88,10735
3193,"7,1",111,240,24412
3194,"7,9",287,1624,361169
3195,"7,1",96,181,6377
3196,"5,6",27,37,1768
3197,"7,3",44,175,20426
3198,"3,3",49,64,9541
3199,"6,5",57,186,8720
3200,"4,8",185,127,20837
3201,"5,2",2,21,892
3202,"6,3",270,96,30325
3203,"7,2",94,81,13174
3204,"6,8",157,213,30096
3205,"5,7",49,91,5936
3206,"7,2",80,103,9395
3207,"6,9",221,144,55567
3208,"9,1",53,37,12591
3209,"6,3",20,110,12411
3210,"6,2",90,150,11403
3211,"6,7",376,216,59297
3212,"6,5",144,88,33473
3213,"7,2",82,83,10585
3214,"5,3",51,46,9517
3215,"6,7",192,117,44208
3216,"6,2",36,40,1402
3217,"3,6",71,215,13145
3218,"5,7",79,112,20008
3219,"7,3",246,243,56923
3220,"5,0",115,226,11487
3221,"6,6",34,21,1649
3222,"6,6",129,37,8307
3223,"6,8",22,14,1135
3224,"6,2",196,118,27009
3225,"7,3",73,56,8708
3226,"6,2",43,44,3080
3227,"6,9",129,129,31964
3228,"6,6",200,194,31890
3229,"6,3",79,119,9971
3230,"7,0",112,56,19979
3231,"3,3",17,103,24958
3232,"6,7",20,3,465
3233,"6,2",12,3,683
3234,"6,5",59,18,2041
3235,"3,5",29,85,2971
3236,"5,5",23,11,2941
3237,"5,9",22,20,7759
3238,"4,7",43,23,3662
3239,"4,2",16,4,361
3240,"5,2",84,57,5637
3241,"5,2",4,10,1097
3242,"3,9",20,34,4995
3243,"6,1",71,94,22753
3244,"5,8",102,89,11950
3245,"6,7",27,68,7690
3246,"5,7",62,82,11285
3247,"4,5",5,11,1642
3248,"6,9",76,38,9585
3249,"4,8",8,2,162
3250,"6,3",75,31,3075
3251,"6,9",66,7,1920
3252,"5,4",31,16,1250
3253,"3,8",32,60,5715
3254,"7,0",17,27,2223
3255,"5,2",4,3,553
3256,"7,3",152,74,26156
3257,"4,6",129,75,7286
3258,"6,5",15,27,3015
3259,"6,8",248,220,131180
3260,"6,7",52,165,8369
3261,"6,1",55,84,27492
3262,"5,2",30,42,12372
3263,"6,9",130,267,75280
3264,"6,0",29,12,5865
3265,"7,9",447,190,70382
3266,"4,5",66,114,13190
3267,"5,1",18,26,1763
3268,"7,6",61,344,29323
3269,"7,6",232,228,76681
3270,"6,7",62,147,23516
3271,"6,1",106,54,9006
3272,"7,5",56,88,11612
3273,"5,3",48,38,4486
3274,"6,0",41,106,9673
3275,"7,1",439,551,128729
3276,"7,5",54,80,13003
3277,"6,9",50,286,42296
3278,"8,5",392,1110,563827
3279,"7,5",277,826,96410
3280,"6,6",259,129,39260
3281,"8,0",66,150,29839
3282,"7,0",129,275,82073
3283,"5,8",115,76,12520
3284,"7,3",81,29,8667
3285,"6,8",29,70,10139
3286,"6,7",32,79,6525
3287,"6,5",142,281,62038
3288,"8,0",263,429,66610
3289,"6,5",285,244,92364
3290,"4,9",64,173,12324
3291,"7,1",150,316,155262
3292,"7,0",136,370,20449
3293,"7,0",132,246,41313
3294,"7,5",71,159,102895
3295,"4,5",186,278,19918
3296,"5,5",39,26,4247
3297,"7,7",46,108,23441
3298,"7,2",201,127,32188
3299,"4,8",32,41,3419
3300,"6,7",117,327,27536
3301,"7,0",136,238,29058
3302,"6,5",15,52,10476
3303,"7,4",46,81,14100
3304,"3,5",1,54,5478
3305,"5,7",41,56,7767
3306,"6,2",65,27,3624
3307,"5,7",100,63,7833
3308,"6,4",129,76,15200
3309,"7,0",103,314,27766
3310,"7,7",77,24,2379
3311,"5,4",67,21,5156
3312,"6,6",31,47,1666
3313,"6,1",76,45,4302
3314,"6,1",17,1,1673
3315,"7,6",81,94,8161
3316,"6,2",26,14,1201
3317,"6,6",24,6,813
3318,"6,1",44,57,16198
3319,"7,3",80,44,14247
3320,"4,2",41,45,2599
3321,"7,1",91,44,9305
3322,"6,0",66,14,1219
3323,"6,5",19,42,10100
3324,"6,5",35,93,74743
3325,"5,7",19,64,4990
3326,"6,1",33,57,9296
3327,"7,1",17,39,5741
3328,"7,3",163,33,10796
3329,"6,5",133,196,63216
3330,"7,9",47,73,28190
3331,"5,7",66,38,5228
3332,"7,2",147,339,92924
3333,"7,3",273,226,67760
3334,"6,9",32,52,6142
3335,"5,0",52,41,7098
3336,"5,9",107,186,24436
3337,"6,7",6,14,1984
3338,"7,3",175,441,73640
3339,"7,6",167,117,16530
3340,"6,5",132,116,51326
3341,"2,1",66,308,19412
3342,"5,3",79,57,13167
3343,"7,2",15,17,3290
3344,"7,0",222,110,21360
3345,"8,0",210,235,69759
3346,"6,5",60,113,51459
3347,"6,9",346,312,59545
3348,"7,1",46,140,5158
3349,"7,3",15,47,13577
3350,"7,5",169,222,36846
3351,"6,9",25,102,25122
3352,"7,2",81,235,126916
3353,"7,2",54,90,9808
3354,"6,7",147,259,20419
3355,"6,0",16,159,14486
3356,"8,9",215,2195,1324680
3357,"7,7",63,92,25498
3358,"7,9",534,552,293304
3359,"5,6",66,201,23823
3360,"8,0",119,406,148172
3361,"6,2",43,99,54723
3362,"7,9",270,889,355810
3363,"8,1",99,584,271794
3364,"7,6",224,1441,297250
3365,"3,5",58,247,23671
3366,"7,6",53,142,87090
3367,"6,5",37,60,5971
3368,"5,6",11,14,3122
3369,"7,7",327,378,270441
3370,"5,2",135,148,26609
3371,"6,9",127,211,29935
3372,"6,1",164,100,76791
3373,"5,0",14,48,3904
3374,"7,8",6,6,59
3375,"7,4",41,165,37269
3376,"6,8",143,452,59941
3377,"7,1",9,25,5817
3378,"6,4",109,271,38191
3379,"5,7",59,147,14904
3380,"7,5",95,172,15337
3381,"6,7",40,164,48225
3382,"5,6",121,78,17461
3383,"7,0",358,625,109191
3384,"7,6",288,1061,357275
3385,"6,5",107,298,37952
3386,"7,0",28,90,8616
3387,"6,3",91,188,53251
3388,"6,4",55,25,2311
3389,"7,1",231,142,49240
3390,"7,1",262,264,276746
3391,"6,5",7,11,1103
3392,"6,9",196,339,34191
3393,"5,4",83,32,12702
3394,"4,9",18,55,6124
3395,"5,1",11,34,2870
3396,"5,3",72,86,8546
3397,"7,5",51,86,21254
3398,"8,3",18,85,22848
3399,"7,3",328,140,31489
3400,"7,3",248,141,23629
3401,"7,1",128,162,23660
3402,"6,0",45,102,12561
3403,"6,6",49,109,9494
3404,"7,2",163,150,106098
3405,"7,2",163,73,11158
3406,"6,9",90,34,3571
3407,"6,8",23,37,5673
3408,"4,0",17,15,802
3409,"7,7",118,71,22811
3410,"7,4",283,182,99430
3411,"6,5",74,110,16617
3412,"6,4",41,48,5049
3413,"7,2",17,12,2098
3414,"5,6",66,79,7116
3415,"6,3",36,27,1591
3416,"6,8",140,98,25055
3417,"5,5",32,27,5159
3418,"6,9",68,86,29994
3419,"6,0",79,107,26849
3420,"7,7",9,33,6053
3421,"6,4",26,34,5557
3422,"6,6",100,58,9003
3423,"5,3",56,11,2103
3424,"8,1",150,430,106160
3425,"5,9",30,31,12078
3426,"7,7",20,31,4412
3427,"4,6",21,24,1965
3428,"5,1",11,2,322
3429,"6,9",85,149,23023
3430,"8,0",5,5,63
3431,"6,8",160,288,35065
3432,"5,4",25,13,3740
3433,"6,5",21,43,4792
3434,"4,2",15,14,662
3435,"7,4",61,134,72324
3436,"6,9",34,30,5275
3437,"6,7",62,81,29843
3438,"7,3",102,19,4035
3439,"7,6",239,323,191998
3440,"5,4",252,384,69989
3441,"7,3",278,237,112138
3442,"6,4",124,268,21225
3443,"6,0",9,61,6595
3444,"7,2",127,214,34098
3445,"6,0",9,83,3709
3446,"3,1",35,20,5463
3447,"6,9",6,33,833
3448,"6,2",192,106,37530
3449,"5,5",51,95,3972
3450,"6,9",38,26,1439
3451,"6,3",133,150,18109
3452,"4,8",4,3,243
3453,"7,9",287,1624,361169
3454,"6,7",222,98,19616
3455,"5,6",6,4,385
3456,"5,4",16,37,2909
3457,"8,0",242,158,70194
3458,"5,7",147,69,19157
3459,"7,6",93,96,80639
3460,"7,0",253,73,9866
3461,"7,2",224,224,74435
3462,"6,2",392,1902,383071
3463,"3,5",39,206,4682
3464,"7,5",387,881,414335
3465,"5,1",36,29,4099
3466,"6,7",120,276,74249
3467,"9,2",208,2238,1155770
3468,"6,1",51,128,35172
3469,"7,7",331,494,376600
3470,"7,6",83,241,63931
3471,"6,1",324,281,108843
3472,"4,9",140,369,25870
3473,"6,8",136,251,74957
3474,"7,0",79,149,16651
3475,"7,2",160,168,127760
3476,"5,7",52,59,7973
3477,"7,3",490,753,362933
3478,"7,5",351,526,84070
3479,"7,4",271,416,100571
3480,"7,2",93,202,138707
3481,"6,5",71,92,5254
3482,"9,0",54,173,170055
3483,"6,8",112,242,39847
3484,"6,8",118,258,73950
3485,"5,2",35,65,7569
3486,"7,2",342,1100,154938
3487,"7,5",14,13,1723
3488,"4,0",137,120,13913
3489,"6,8",50,105,15088
3490,"6,9",261,687,76267
3491,"8,2",96,665,101902
3492,"7,3",180,89,56605
3493,"6,1",28,29,4598
3494,"7,8",750,1498,522048
3495,"6,0",202,922,60709
3496,"4,1",8,21,440
3497,"7,0",341,324,102125
3498,"7,1",160,97,19147
3499,"6,2",31,79,11668
3500,"6,9",71,37,11191
3501,"7,6",281,247,83182
3502,"7,6",114,308,39680
3503,"6,4",72,100,7736
3504,"6,2",119,276,17436
3505,"7,5",74,249,23486
3506,"2,0",25,46,13815
3507,"6,2",39,75,8391
3508,"7,7",27,83,42402
3509,"6,5",27,85,3203
3510,"7,4",11,160,25329
3511,"7,9",29,119,34449
3512,"6,8",158,119,18561
3513,"6,3",223,126,29967
3514,"6,3",25,20,781
3515,"6,6",97,147,11387
3516,"6,4",117,106,18355
3517,"7,5",389,301,95529
3518,"5,8",9,34,844
3519,"6,5",34,12,1119
3520,"4,8",7,16,3114
3521,"7,2",161,65,9727
3522,"6,3",6,26,2215
3523,"7,0",16,78,24438
3524,"6,3",301,198,35848
3525,"5,3",52,72,7412
3526,"2,3",12,62,5143
3527,"7,1",134,99,43965
3528,"6,2",151,66,21243
3529,"6,2",103,290,15104
3530,"6,7",39,25,1966
3531,"6,5",133,25,5863
3532,"5,9",104,29,4124
3533,"6,7",121,28,2518
3534,"6,0",27,38,7663
3535,"6,9",49,50,2670
3536,"7,9",100,876,197845
3537,"5,3",12,1,383
3538,"4,8",112,70,8589
3539,"5,3",10,9,1159
3540,"6,0",2,6,192
3541,"7,3",38,138,39451
3542,"7,4",18,42,15862
3543,"7,7",152,408,120036
3544,"4,8",44,162,39786
3545,"7,2",6,6,33
3546,"5,8",46,38,5255
3547,"7,3",63,51,5153
3548,"7,0",74,129,16299
3549,"6,4",25,65,10771
3550,"5,6",224,160,58366
3551,"8,2",226,156,80429
3552,"6,5",36,21,3548
3553,"6,4",54,31,5133
3554,"8,1",142,107,81644
3555,"5,4",271,291,81699
3556,"6,3",33,31,1388
3557,"7,8",64,183,94139
3558,"6,8",18,63,21409
3559,"7,2",6,33,3157
3560,"7,1",121,201,23986
3561,"6,2",14,54,6384
3562,"7,3",137,418,59474
3563,"5,9",111,166,19715
3564,"7,2",57,171,25857
3565,"3,6",97,160,8294
3566,"7,7",73,84,10672
3567,"7,3",486,375,145395
3568,"7,4",149,263,134070
3569,"6,6",4,21,564
3570,"6,9",200,119,41856
3571,"6,8",84,135,12049
3572,"7,3",28,35,2601
3573,"7,2",217,92,29608
3574,"6,5",12,18,2892
3575,"7,7",183,143,51353
3576,"8,1",204,692,600266
3577,"7,7",153,225,114407
3578,"7,6",145,75,32307
3579,"7,3",203,300,39856
3580,"8,7",10,25,9638
3581,"7,2",93,434,99033
3582,"7,2",124,350,170027
3583,"8,1",120,505,291603
3584,"7,5",288,1416,113152
3585,"8,1",130,309,152089
3586,"7,8",145,259,107408
3587,"7,8",62,283,35130
3588,"5,8",188,191,68722
3589,"7,6",120,316,71919
3590,"7,4",71,250,81599
3591,"6,3",52,43,3198
3592,"6,9",18,50,6585
3593,"8,6",162,1182,740918
3594,"5,1",88,227,29659
3595,"6,4",96,258,89128
3596,"7,9",391,547,251349
3597,"6,9",32,87,6304
3598,"7,5",119,340,45859
3599,"7,2",201,284,91017
3600,"5,8",22,38,4756
3601,"2,9",52,32,12339
3602,"6,2",63,70,19774
3603,"7,3",97,272,22408
3604,"6,2",34,73,18286
3605,"8,2",10,44,9277
3606,"6,8",88,278,52805
3607,"6,1",25,52,4582
3608,"7,7",252,351,145580
3609,"5,2",137,287,22929
3610,"6,8",231,136,45396
3611,"6,5",9,5,172
3612,"7,0",115,148,23023
3613,"5,9",67,182,13010
3614,"7,1",216,130,59637
3615,"5,5",133,70,17169
3616,"7,4",149,101,27301
3617,"7,3",261,131,64794
3618,"4,6",42,78,11011
3619,"7,2",152,520,116910
3620,"7,0",64,160,13892
3621,"5,1",76,73,18313
3622,"6,7",149,93,29341
3623,"5,3",35,190,11439
3624,"8,4",47,315,55524
3625,"7,8",108,231,26300
3626,"6,7",17,50,4195
3627,"5,4",12,5,522
3628,"7,2",129,190,28855
3629,"5,8",84,105,9589
3630,"6,4",61,78,3413
3631,"8,0",147,287,63192
3632,"7,0",147,75,27266
3633,"7,0",23,50,11623
3634,"6,7",75,111,6906
3635,"3,8",17,16,2281
3636,"5,7",16,29,1245
3637,"6,6",60,36,2591
3638,"6,7",63,50,7394
3639,"6,1",56,22,3024
3640,"6,2",36,29,2330
3641,"6,2",47,34,1940
3642,"7,4",38,44,6454
3643,"4,7",26,37,7367
3644,"8,3",47,29,2143
3645,"7,2",68,133,38273
3646,"5,8",19,38,2989
3647,"5,9",39,17,2050
3648,"6,3",162,86,32512
3649,"7,2",37,19,1696
3650,"5,4",26,39,10196
3651,"8,2",10,50,10388
3652,"7,3",179,228,60522
3653,"7,3",88,149,34383
3654,"5,8",43,21,6797
3655,"6,1",136,302,43575
3656,"7,1",111,37,9230
3657,"6,5",13,11,6741
3658,"7,9",64,124,10119
3659,"5,4",6,8,748
3660,"7,1",112,214,30210
3661,"6,4",12,21,867
3662,"8,4",15,42,55987
3663,"6,7",161,438,89806
3664,"6,9",68,81,3433
3665,"2,1",25,36,8707
3666,"4,3",23,31,4633
3667,"6,6",222,148,55597
3668,"3,4",9,6,548
3669,"8,3",119,252,175607
3670,"7,2",90,213,40511
3671,"5,6",62,202,10472
3672,"7,7",71,104,43013
3673,"6,6",364,314,190494
3674,"7,6",72,169,36381
3675,"7,4",122,488,96129
3676,"7,1",100,144,14786
3677,"3,4",24,44,1955
3678,"7,9",112,110,44151
3679,"6,7",67,67,5548
3680,"6,6",91,153,18792
3681,"7,9",103,418,59524
3682,"4,9",27,69,3754
3683,"7,2",205,41,15267
3684,"7,4",192,664,87244
3685,"6,1",72,12,1658
3686,"8,4",33,321,70233
3687,"6,2",22,8,605
3688,"5,3",48,31,3788
3689,"5,0",65,117,15315
3690,"7,7",29,47,4471
3691,"7,6",284,121,79353
3692,"6,3",187,70,13227
3693,"7,6",47,52,4976
3694,"5,6",88,14,2894
3695,"7,3",41,249,21049
3696,"6,2",24,27,3266
3697,"6,6",318,269,109214
3698,"6,6",250,864,188679
3699,"7,3",411,440,126893
3700,"6,6",106,327,67992
3701,"6,9",159,95,13523
3702,"5,8",251,314,76828
3703,"4,4",183,159,31915
3704,"6,6",131,311,49820
3705,"7,1",297,279,79916
3706,"7,6",41,81,22105
3707,"4,6",248,247,51204
3708,"6,8",42,69,6359
3709,"7,1",33,73,19596
3710,"4,9",91,252,30765
3711,"7,3",185,533,105568
3712,"7,2",69,108,22123
3713,"5,0",220,155,31791
3714,"8,2",117,356,161972
3715,"8,0",471,340,326494
3716,"5,2",152,126,28513
3717,"8,5",274,2067,845580
3718,"6,5",336,339,85688
3719,"7,4",174,472,114797
3720,"7,7",151,433,98354
3721,"7,4",276,216,115813
3722,"5,1",12,11,3571
3723,"7,3",18,56,5894
3724,"5,0",28,18,2448
3725,"7,2",95,157,11622
3726,"6,7",74,161,10564
3727,"6,4",179,115,74875
3728,"7,1",125,49,11744
3729,"5,6",22,26,4345
3730,"6,2",92,153,17333
3731,"6,1",196,211,49948
3732,"5,2",9,33,5975
3733,"7,3",31,209,6915
3734,"7,5",309,195,86077
3735,"6,6",15,67,2498
3736,"6,4",36,107,12519
3737,"4,5",129,291,22961
3738,"6,6",168,756,102071
3739,"5,3",444,561,108683
3740,"4,9",123,335,20815
3741,"7,7",173,385,91377
3742,"8,0",246,859,395921
3743,"3,8",74,113,7904
3744,"7,6",68,173,23202
3745,"5,9",144,374,29629
3746,"6,2",96,125,10624
3747,"7,2",42,87,14995
3748,"6,3",29,65,7973
3749,"5,2",228,323,47227
3750,"6,9",195,134,61151
3751,"6,8",203,214,48675
3752,"6,2",44,87,15345
3753,"6,2",14,33,2017
3754,"3,5",59,53,9509
3755,"6,1",45,21,2326
3756,"6,6",42,46,3519
3757,"4,5",12,9,1180
3758,"5,9",29,65,5164
3759,"6,9",121,324,40274
3760,"7,7",135,166,24921
3761,"6,6",27,90,8930
3762,"5,3",56,131,7319
3763,"6,3",22,80,13587
3764,"7,0",59,198,21416
3765,"7,0",61,202,67853
3766,"6,6",60,79,9427
3767,"8,6",164,565,216005
3768,"6,4",81,165,15053
3769,"7,9",415,485,260607
3770,"5,4",43,41,2719
3771,"6,9",7,4,296
3772,"7,7",120,196,26720
3773,"7,2",195,89,12411
3774,"6,8",109,89,12233
3775,"6,2",21,32,881
3776,"7,4",93,265,50197
3777,"4,6",12,29,2047
3778,"6,4",155,86,40305
3779,"7,0",81,151,12366
