id_names,Actor,Facebook_likes
4058,Jon Hamm,4000
4059,Jon Heder,970
4060,Jon Hunter,0
4061,Jon Lovitz,11000
4062,Jon Mack,924
4063,Jon Osbeck,6
4064,Jon Polito,309
4065,Jon Seda,565
4066,Jon Stewart,593
4067,Jon Tenney,289
4068,Jonah Bobo,539
4069,Jonathan Blow,0
4070,Jonathan Brandis,761
4071,Jonathan Breck,270
4072,Jonathan Brewer,19
4073,Jonathan Caouette,20
4074,Jonathan Crombie,517
4075,Jonathan D. Mellor,37
4076,Jonathan Frakes,906
4077,Jonathan Hyde,287
4078,Jonathan Jackson,613
4079,Jonathan Mangum,147
4080,Jonathan Morgan Heit,91
4081,Jonathan Sadowski,300
4082,Jonathan Silverman,334
4083,Jonathan Tucker,664
4084,Jonathan Winters,924
4085,Jonathon Trent,61
4086,Jonny Weston,328
4087,Jordan Bridges,194
4088,Jordan Carlos,31
4089,Jordan Lund,25
4090,Jordan Prentice,322
4091,Jordan Scovel,20
4092,Jordan Trovillion,163
4093,Jordana Brewster,4000
4094,Jordana Spiro,262
4095,Jordi Mollà,877
4096,Jordi Vilasuso,160
4097,Jorge Diaz,183
4098,Jorge Garcia,1000
4099,Jorge Luis Moreno,78
4100,Jorge Salinas,79
4101,Jorja Fox,379
4102,Jorma Taccone,434
4103,Jose Pablo Cantillo,502
4104,Jose Pablo Cantillo,501
4105,Joseba Ugalde,0
4106,Joseph Campanella,32
4107,Joseph Cotten,469
4108,Joseph Cross,398
4109,Joseph Gilgun,788
4110,Joseph Gordon-Levitt,23000
4111,Joseph Julian Soria,465
4112,Joseph Kaiser,3
4113,Joseph Mascolo,85
4114,Joseph Mawle,537
4115,Joseph Pilato,83
4116,Joseph Sikora,223
4117,Josh Charles,1000
4118,Josh Gad,1000
4119,Josh Hamilton,147
4120,Josh Henderson,920
4121,Josh Hopkins,491
4122,Josh Hutcherson,14000
4123,Josh Meyers,293
4124,Josh Pais,117
4125,Josh Robert Thompson,375
4126,Josh Segarra,213
4127,Josh Stamberg,102
4128,Josh Swanson,53
4129,Josh Wingate,865
4130,Josh Zuckerman,522
4131,Joshua Leonard,170
4132,Joshua Mikel,1000
4133,Joshua Ormond,291
4134,Joshua Ray Bell,288
4135,Josie Ho,77
4136,Josie Ho,76
4137,Josie Loren,528
4138,Joss Ackland,232
4139,Jossara Jinaro,847
4140,José Ferrer,202
4141,José Manuel Orozco Angulo,3
4142,José Wilker,47
4143,Joy Bryant,280
4144,Joyce Randolph,94
4145,Joyce Van Patten,57
4146,Joyful Drake,233
4147,Jsu Garcia,172
4148,Juan Carlos Montoya,0
4149,Juan Fernández,491
4150,Juan Luis Galiardo,26
4151,Juan Riedinger,71
4152,Jud Tylor,15000
4153,Judd Hirsch,535
4154,Jude Ciccolella,99
4155,Judge Reinhold,901
4156,Judie Aronson,158
4157,Judith Anderson,197
4158,Judith Barsi,912
4159,Judith Chapman,44
4160,Judith Godrèche,80
4161,Judith Hill,6
4162,Judith O'Dea,125
4163,Judy Davis,223
4164,Judy Greer,2000
4165,Judy Marte,68
4166,Juhi Chawla,171
4167,Julene Renee,78
4168,Julia Duffy,210
4169,Julia Garner,300
4170,Julia Jentsch,61
4171,Julia Jones,364
4172,Julia Nickson,738
4173,Julia Ormond,918
4174,Julia Ormond,919
4175,Julia Roberts,8000
4176,Julia Sawalha,206
4177,Julia Taylor Ross,44
4178,Julian Fellowes,266
4179,Julian Glover,844
4180,Julian Kostov,864
4181,Julian Morris,1000
4182,Julian Richings,648
4183,Julian Sands,687
4184,Juliane Köhler,36
4185,Julianna Guill,465
4186,Julianna Pitt,785
4187,Julianne Gabert,252
4188,Julie Adams,132
4189,Julie Benz,3000
4190,Julie Christie,597
4191,Julie Dawn Cole,124
4192,Julie Engelbrecht,41
4193,Julie Gonzalo,528
4194,Julie Kavner,233
4195,Julie LeBreton,23
4196,Julie R. Ølgaard,27
4197,Julie Walters,838
4198,Julie-Marie Parmentier,8
4199,Juliet Stevenson,202
4200,Jun Kunimura,5
4201,June Carter Cash,77
4202,June Diane Raphael,249
4203,June Foray,484
4204,June Lockhart,427
4205,June Squibb,344
4206,Jung-jae Lee,29
4207,Jung-min Hwang,45
4208,Junix Inocian,132
4209,Jurnee Smollett-Bell,2000
4210,Justin Baldoni,657
4211,Justin Chambers,931
4212,Justin Chon,552
4213,Justin Edward Seale,147
4214,Justin Fletcher,45
4215,Justin Gordon,35
4216,Justin Hall,102
4217,Justin Kirk,945
4218,Justin Pierce,82
4219,Justin Rice,3
4220,Justin Theroux,1000
4221,Justin Timberlake,3000
4222,Justine Waddell,201
4223,Jérôme Deschamps,0
4224,Jørgen Langhelle,117
4225,Jürgen Prochnow,362
4226,KaDee Strickland,298
4227,KaDee Strickland,299
4228,Kabir Bedi,303
4229,Kacey Clarke,376
4230,Kad Merad,55
4231,Kaitlin Olson,547
4232,Kaitlyn Dever,363
4233,Kaiwi Lyman-Mersereau,94
4234,Kali Rocha,106
4235,Kalim Chandler,134
4236,Kamatari Fujiwara,4
4237,Kamel Krifa,51
4238,Kamil McFadden,315
4239,Kane Hodder,935
4240,Kang-ho Song,398
4241,Kara Hayward,524
4242,Karan Brar,517
4243,Karen Alexander,0
4244,Karen Allen,783
4245,Karen Allen,784
4246,Karen Mok,83
4247,Karen Pittman,12
4248,Karen Young,67
4249,Kari J. Kramer,731
4250,Kari Matchett,280
4251,Kari Wuhrer,514
4252,Karin Dor,51
4253,Karin Konoval,81
4254,Karin Viard,68
4255,Karisma Kapoor,353
4256,Karl Collins,20
4257,Karl E. Landler,533
4258,Karl Johnson,43
4259,Karl Malden,416
4260,Karl Yune,210
4261,Karolina Wydra,258
4262,Karra Elejalde,123
4263,Kasia Smutniak,211
4264,Kassie Wesley DePaiva,199
4265,Kate Ashfield,115
4266,Kate Burton,223
4267,Kate Capshaw,237
4268,Kate Dickie,191
4269,Kate Dollenmayer,6
4270,Kate Flannery,219
4271,Kate Graham,49
4272,Kate Harbour,3
4273,Kate Higgins,35
4274,Kate Luyben,95
4275,Kate Maberly,416
4276,Kate Magowan,137
4277,Kate McKinnon,370
4278,Kate Upton,971
4279,Kate Walsh,850
4280,Kate Winslet,14000
4281,Kate del Castillo,345
4282,Kath Soucie,304
4283,Katharina Schüttler,30
4284,Katharine Isabelle,918
4285,Katharine McPhee,852
4286,Katharine Ross,640
4287,Katherine Boecher,188
4288,Katherine Helmond,339
4289,Katherine Kelly Lang,170
4290,Katherine LaNasa,329
4291,Katherine McNamara,19000
4292,Katherine Parkinson,261
4293,Katherine Waterston,178
4294,Kathleen Freeman,145
4295,Kathleen Kinmont,120
4296,Kathleen Munroe,231
4297,Kathleen Quinlan,552
4298,Kathleen Quinlan,551
4299,Kathleen Robertson,774
4300,Kathleen Rose Perkins,180
4301,Kathleen Turner,899
4302,Kathleen Wilhoite,265
4303,Kathryn Erbe,301
4304,Kathryn Joosten,495
4305,Kathryn Morris,573
4306,Kathy Baker,313
4307,Kathy Griffin,225
4308,Kathy Uyen,46
4309,Kati Outinen,67
4310,Katia Winter,372
4311,Katia Winter,371
4312,Katie Aselton,224
4313,Katie Leclerc,483
4314,Katie Lowes,273
4315,Katrina Bowden,948
4316,Katrina Kaif,3000
4317,Katrina Law,835
4318,Katt Williams,615
4319,Katy Helvenston-Wettengal,0
4320,Katy Jurado,119
4321,Katy Mixon,982
4322,Kay Panabaker,720
4323,Kayden Kross,232
4324,Kayla Ewell,399
4325,Kayla Jackson,25
4326,Kayla Raparelli,10
4327,Kaylee DeFer,324
4328,Kayvan Novak,414
4329,Kazunari Ninomiya,85
4330,Keanu Reeves,18000
4331,Keegan Connor Tracy,392
4332,Keegan-Michael Key,415
4333,Keeley Hawes,228
4334,Keenan Tracey,108
4335,Keenan Wynn,277
4336,Keenen Ivory Wayans,322
4337,Keir Dullea,273
4338,Keir O'Donnell,318
4339,Keisha Castle-Hughes,446
4340,Keith Allen,66
4341,Keith Carradine,584
4342,Keith Hudson,23
4343,Keith Richards,426
4344,Kel O'Neill,15
4345,Kelen Coleman,281
4346,Kelli Barrett,110
4347,Kelli Garner,730
4348,Kelli Williams,446
4349,Kellie Martin,371
4350,Kelly Brook,859
4351,Kelly Carlson,472
4352,Kelly Clarkson,281
4353,Kelly Jo Minter,101
4354,Kelly Keaton,117
4355,Kelly LeBrock,445
4356,Kelly Lin,21
4357,Kelly Lynch,466
4358,Kelly Macdonald,2000
4359,Kelly Paterniti,39
4360,Kelly Preston,743
4361,Kelly Preston,742
4362,Kelly Reno,81
4363,Kelly Ripa,379
4364,Kelly Rowan,282
4365,Kelly Rutherford,287
4366,Kelsey Grammer,808
4367,Kelvin Han Yee,681
4368,Kelvin Taylor,939
4369,Ken Arnold,327
4370,Ken Bevel,153
4371,Ken Burns,196
4372,Ken Davis,0
4373,Ken Davitian,165
4374,Ken Foree,649
4375,Ken Howard,649
4376,Ken Leung,502
4377,Ken Marino,543
4378,Ken Sansom,16
4379,Ken Siu,49
4380,Ken Takakura,255
4381,Kenan Thompson,521
4382,Kendrick Cross,529
4383,Kendyl Joi,23
4384,Kenneth Colley,216
4385,Kenneth Cranham,111
4386,Kenneth Mars,399
4387,Kenneth Mitchell,250
4388,Kenneth Nkosi,18
4389,Kenneth Tobey,57
4390,Kenneth Williams,83
4391,Kenny Baker,504
4392,Kenny Johnston,327
4393,Kent McCord,196
4394,Keram Malicki-Sánchez,333
4395,Keri Lynn Pratt,292
4396,Keri Maletto,569
4397,Kerr Smith,591
4398,Kerry Bishé,296
4399,Kerry Cahill,146
4400,Kerry Condon,416
4401,Keshia Knight Pulliam,619
4402,Kesun Loder,33
4403,Kevin Alejandro,1000
4404,Kevin Breznahan,104
4405,Kevin Brown,727
4406,Kevin Chamberlin,489
4407,Kevin Clash,436
4408,Kevin Connolly,638
4409,Kevin Corrigan,778
4410,Kevin Dillon,576
4411,Kevin Dunn,581
4412,Kevin G. Schmidt,362
4413,Kevin Gage,366
4414,Kevin Grevioux,593
4415,Kevin Hamedani,23
4416,Kevin Howarth,19
4417,Kevin J. O'Connor,248
4418,Kevin Leslie,159
4419,Kevin McCarthy,403
4420,Kevin McGowan,7
4421,Kevin McHale,748
4422,Kevin McNally,427
4423,Kevin Michael Richardson,441
4424,Kevin Nash,642
4425,Kevin Nealon,503
4426,Kevin P. Farley,143
4427,Kevin Peter Hall,636
4428,Kevin Pollak,574
4429,Kevin Rahm,168
4430,Kevin Rankin,820
4431,Kevin Scott Richardson,262
4432,Kevin Spacey,18000
4433,Kevin Sussman,681
4434,Kevin Tighe,472
4435,Kevin Williamson,221
4436,Kevin Zegers,2000
4437,Kevork Malikyan,69
4438,Khaira Arby,0
4439,Khalid Abdalla,161
4440,Khamani Griffin,161
4441,Khandi Alexander,556
4442,Khulan Chuluun,12
4443,Ki Hong Lee,988
4444,Kick Gurry,107
4445,Kieran Culkin,1000
4446,Kiernan Shipka,552
4447,Kiersey Clemons,190
4448,Kieu Chinh,24
4449,Kim Chan,45
4450,Kim Darby,152
4451,Kim De Angelo,0
4452,Kim Delaney,281
4453,Kim Dickens,624
4454,Kim Director,193
4455,Kim Hunter,114
4456,Kim Ly,140
4457,Kim Shaw,934
4458,Kim Shaw,935
4459,Kim Thomson,25
4460,Kim-Marie Woodhouse,5
4461,Kimberley Crossman,467
4462,Kimberly Beck,74
4463,Kimberly Elise,637
4464,Kimberly J. Brown,409
4465,Kimberly Williams-Paisley,529
4466,Kiowa Gordon,485
4467,Kip Pardue,374
4468,Kira McLean,359
4469,Kiran Shah,190
4470,Kirby Bliss Blanton,329
4471,Kirby Heyborne,69
4472,Kirk Acevedo,641
4473,Kirk Baltz,199
4474,Kirk Cameron,848
4475,Kirk Fox,109
4476,Kirpatrick Thomas,17
4477,Kirsten Collins,3
4478,Kirsten Day,196
4479,Kirsten Dunst,4000
4480,Kirstie Alley,980
4481,Kjell Nilsson,41
4482,Klaus Kinski,396
4483,Klaus Maria Brandauer,172
4484,Kodi Smit-McPhee,884
4485,Konstantin Khabenskiy,114
4486,Konstantin Lavronenko,20
4487,Kostja Ullmann,38
4488,Kris Marshall,548
4489,Kris Sommerville,109
4490,Krista Allen,164000
4491,Kristen Cloke,109
4492,Kristen Connolly,751
4493,Kristen Johnston,501
4494,Kristen Quintrall,166
4495,Kristen Seavey,370
4496,Kristen Stewart,17000
4497,Kristi Clainos,124
4498,Kristian Bruun,36
4499,Kristin Booth,134
4500,Kristin Davis,722
4501,Kristin Lehman,187
4502,Kristin Scott Thomas,1000
4503,Kristoffer Polaha,361
4504,Kristy Swanson,578
4505,Kristy Swanson,579
4506,Krysta Rodriguez,131
4507,Krystyna Janda,20
4508,Kumar Gaurav,12
4509,Kuno Becker,580
4510,Kurt Angle,217
4511,Kurt Fuller,617
4512,Kurt Loder,162
4513,Kurtwood Smith,1000
4514,Kwesi Ameyaw,27
4515,Kwok-Kwan Chan,51
4516,Kyla Pratt,417
4517,Kyla Wise,108
4518,Kyle Gass,110
4519,Kyle Hebert,324
4520,Kyle Schmid,917
4521,Kylie Bunbury,370
4522,Kylie Minogue,690
4523,Kylie Minogue,691
4524,Kyra Nichols,0
4525,Kyra Sedgwick,941
4526,Kyung-gu Sol,13
4527,Kôji Yakusho,89
4528,L.Q. Jones,242
4529,LL Cool J,1000
4530,La'Princess Jackson,309
4531,Laila Haley,1000
4532,Lainie Kazan,249
4533,Laird John Hamilton,28
4534,Lalaine,502
4535,Lambert Wilson,186
4536,Lamman Rucker,607
4537,Lance Gross,849
4538,Landon Liboiron,1000
4539,Lane Smith,633
4540,Lara Flynn Boyle,619
4541,Lara Jean Chorostecki,131
4542,Lara Jill Miller,93
4543,Lara Pulver,854
4544,Laraine Day,100
4545,Larenz Tate,582
4546,Lark Voorhies,324
4547,Larry Bagby,115
4548,Larry Blamire,56
4549,Larry David,860
4550,Larry Drake,513
4551,Larry Fessenden,83
4552,Larry Hankin,412
4553,Larry Joe Campbell,919
4554,Larry King,135
4555,Larry Miller,611
4556,Larry Mullen Jr.,44
4557,Larry Poindexter,93
4558,Larry the Cable Guy,400
4559,Lars Mikkelsen,573
4560,Lars Ulrich,151
4561,Lateef Crowder,261
4562,Laura Breckenridge,228
4563,Laura Brent,59
4564,Laura Flanders,0
4565,Laura Fraser,601
4566,Laura Harring,669
4567,Laura Harris,345
4568,Laura Morante,60
4569,Laura Ramsey,960
4570,Laura San Giacomo,531
4571,Laura Spencer,368
4572,Laura-Leigh,740
4573,Laurel Holloman,273
4574,Lauren Ambrose,945
4575,Lauren C. Mayhew,157
4576,Lauren Cohan,4000
4577,Lauren German,683
4578,Lauren Gottlieb,733
4579,Lauren Holly,879
4580,Lauren Lee Smith,351
4581,Lauren London,503
4582,Lauren Sweetser,179
4583,Laurence Fox,281
4584,Laurence Olivier,1000
4585,Laurent Poitrenaux,3
4586,Laurie Metcalf,549
4587,Lauryn Hill,220
4588,Lawrence Gilliard Jr.,353
4589,Laz Alonso,826
4590,LeVar Burton,1000
4591,Lea Michele,2000
4592,Lea Thompson,1000
4593,Leah Remini,909
4594,Lee Arenberg,457
4595,Lee Armstrong,511
4596,Lee Evans,312
4597,Lee Ingleby,172
4598,Lee J. Cobb,259
4599,Lee Majors,799
4600,Lee Marvin,756
4601,Lee Norris,553
4602,Lee Remick,264
4603,Lee Scott,0
4604,Lee Tergesen,444
4605,Lee Ving,92
4606,Leehom Wang,163
4607,Leigh Whannell,482
4608,Leighton Meester,3000
4609,Leila Arcieri,212
4610,Leila Hatami,712
4611,Lela Rochon,316
4612,Leland Orser,308
4613,Leleti Khumalo,204
4614,Lemmy,268
4615,Len Cariou,167
4616,Lena Dunham,969
4617,Lena Endre,75
4618,Lena Horne,738
4619,Lena Olin,541
4620,Lenny Venito,62
4621,Lenore Zann,23
4622,Leo Fitzpatrick,202
4623,Leo G. Carroll,82
4624,Leo Howard,570
4625,Leo McKern,83
4626,Leo Rossi,90
4627,Leon,730
4628,Leon Isaac Kennedy,116
4629,Leon Rippy,229
4630,Leonard Nimoy,12000
4631,Leonard Roberts,962
4632,Leonardo DiCaprio,29000
4633,Leonid Yarmolnik,4
4634,Leonie Benesch,16
4635,Leonor Varela,426
4636,Leonor Varela,427
4637,Leonor Watling,161
4638,Leopold Stokowski,16
4639,Leos Carax,227
4640,Lesley Ann Warren,296
4641,Lesley Manville,149
4642,Lesley Sharp,121
4643,Lesley-Anne Down,187
4644,Leslie Bibb,1000
4645,Leslie Carlson,20
4646,Leslie Caron,399
4647,Leslie Hope,149
4648,Leslie Jordan,805
4649,Lester Speight,829
4650,Leticia Brédice,7
4651,Leven Rambin,956
4652,Levon Helm,572
4653,Lew Temple,597
4654,Lex Barker,57
4655,Lex Shrapnel,123
4656,Lexa Doig,489
4657,Lexie Contursi,28
4658,Lhakpa Dorji,0
4659,Li Gong,879
4660,Li Gong,878
4661,Li Jun Li,444
4662,Lia Tucker,21
4663,Liam Aiken,818
4664,Liam James,468
4665,Liam Neeson,14000
4666,Liane Balaban,118
4667,Libby Villari,127
4668,Lil' Wayne,442
4669,Lila Kedrova,16
4670,Lili Taylor,960
4671,Lillete Dubey,73
4672,Lilli Lavine,11
4673,Lillian Adams,28
4674,Lillian Gish,436
4675,Lillo Brancato,353
4676,Lily Atkinson,328
4677,Lily Cole,785
4678,Lily James,502
4679,Lily Rabe,763
4680,Lily Tomlin,718
4681,Lin Shaye,852
4682,Lina Esco,79
4683,Lincoln Hoppe,24
4684,Linda Blair,931
4685,Linda Cardellini,2000
4686,Linda Fiorentino,602
4687,Linda Harrison,220
4688,Linda Kozlowski,162
4689,Linda Lovelace,218
4690,Linden Ashby,306
4691,Lindsay Duncan,171
4692,Lindsay Felton,76
4693,Lindsay Kay Hayward,31
4694,Lindsay MacDonald,265
4695,Lindsay Price,499
4696,Lindsay Sloane,464
4697,Lindsay Sloane,465
4698,Lindsay Wagner,970
4699,Lindsey Haun,249
4700,Lindy Booth,683
4701,Linnea Quigley,431
4702,Lino Facioli,177
4703,Linus Roache,303
4704,Lionel Abelanski,5
4705,Lionel Barrymore,275
4706,Lior Ashkenazi,30
4707,Lisa Ann,502
4708,Lisa Ann Walter,1000
4709,Lisa Arnold,49
4710,Lisa Bonet,619
4711,Lisa Brave,191
4712,Lisa Edelstein,955
4713,Lisa Gaye,14
4714,Lisa Kay,126
4715,Lisa Ortiz,49
4716,Lisa Pelikan,40
4717,Lisa Ray,329
4718,Lisa Wilcox,321
4719,LisaGay Hamilton,178
4720,LisaRaye McCoy,485
4721,Liv Ullmann,440
4722,Livvy Stubenrauch,490
4723,Liya Kebede,232
4724,Liz Mullane,88
4725,Liza Lapira,387
4726,Liza Minnelli,740
4727,Lizzie Brocheré,323
4728,Ljubomir Kerekes,2
4729,Lloyd Avery II,26
4730,Lloyd Bridges,575
4731,Lloyd Kaufman,365
4732,Loanne Bishop,46
4733,Lobo Sebastian,206
4734,Lochlyn Munro,555
4735,Logan Browning,628
4736,Logan Lerman,8000
4737,Lois Chiles,202
4738,Lois Maxwell,177
4739,Lois Smith,276
4740,Lola Dueñas,114
4741,Lola Glaudini,342
4742,Lolita Davidovich,197
4743,Lon Chaney Jr.,433
4744,Long Nguyen,51
4745,Lorelei Linklater,193
4746,Loretta Devine,912
4747,Lori Petty,923
4748,Lori Singer,304
4749,Lorna Raver,163
4750,Lorne Cardinal,53
4751,Lorraine Bracco,472
4752,Lorraine Stanley,418
4753,Lorraine Toussaint,305
4754,Lorraine Ziff,21000
4755,Lotte Verbeek,612
4756,Lou Adler,19
4757,Lou Perryman,28
4758,Lou Romano,55
4759,Lou Saliba,46
4760,Lou Taylor Pucci,394
4761,Louis Ferreira,295
4762,Louis Herthum,157
4763,Louis Jourdan,594
4764,Louis Koo,82
4765,Louis Lombardi,437
4766,Louis Lombardi,436
4767,Louis Mandylor,312
4768,Louis Mustillo,71
4769,Louis Ozawa Changchien,195
4770,Louis Walsh,8
4771,Louisa Milwood-Haigh,6
4772,Louise Beavers,28
4773,Louise Bourgoin,295
4774,Louise Brealey,260
4775,Louise Brooks,426
4776,Louise Fletcher,425
4777,Louise Lasser,167
4778,Louise Sorel,47
4779,Lubna Azabal,131
4780,Lucas Bryant,359
4781,Lucas Grabeel,755
4782,Lucille Ball,6000
4783,Lucille La Verne,31
4784,Lucy,44
4785,Lucy Boynton,135
4786,Lucy Fry,206
4787,Lucy Gaskell,55
4788,Lucy Gordon,61
4789,Ludger Pistor,37
4790,Ludivine Sagnier,521
4791,Luenell,332
4792,Luigi Pistilli,34
4793,Luis Antonio,80
4794,Luis E. Carazo,546
4795,Luis Miranda,4
4796,Luis Rosado,129
4797,Luis Sanchez,472
4798,Luis Tosar,331
4799,Luisa D'Oliveira,129
4800,Luisa Ranieri,22
4801,Lukas Haas,733
4802,Luke Benward,807
4803,Luke Bracey,775
4804,Luke Edwards,258
4805,Luke Ford,110
4806,Luke Grimes,935
4807,Luke Kirby,210
4808,Luke Mably,438
4809,Luke Newberry,358
4810,Luke Perry,608
4811,Luke Treadaway,305
4812,Lumi Cavazos,65
4813,Lunetta Savino,16
4814,Lupe Ontiveros,625
4815,Lusia Strus,282
4816,Lydia Hearst,56
4817,Lydia Wilson,105
4818,Lymari Nadal,271
4819,Lynda Boyd,83
4820,Lyndie Greenwood,160
4821,Lynn Cohen,474
4822,Lynn Hung,79
4823,Lynn Redgrave,258
4824,Lynn Whitfield,434
4825,Lynne Thigpen,230
4826,Lysette Anthony,136
4827,Lyubov Agapova,0
4828,Léa Drucker,4
4829,Léon Schwartzenberg,0
4830,M. Emmet Walsh,521
4831,M.C. Gainey,284
4832,Mac McDonald,25
4833,Macaulay Culkin,3000
4834,Macha Méril,7
4835,Mackenzie Aladjem,120
4836,Mackenzie Crook,871
4837,Mackenzie Crook,870
4838,Mackenzie Davis,363
4839,Mackenzie Foy,6000
4840,Mackenzie Gray,253
4841,Mackenzie Phillips,425
4842,Madeleine Albright,15
4843,Madeline Carroll,1000
4844,Madeline Kahn,1000
4845,Madhavan,199
4846,Madhuri Dixit,551
4847,Madison Davenport,459
4848,Madison Lintz,385
4849,Madison McKinley,111
4850,Madison Pettis,835
4851,Madison Rothschild,210
4852,Mae Marsh,22
4853,Mae West,418
4854,Maeve Dermody,130
4855,Magda Apanowicz,389
4856,Magda Szubanski,46
4857,Maggie Cheung,576
4858,Maggie Siff,1000
4859,Maggie Wheeler,282
4860,Magi Avila,92
4861,Mahadeo Shivraj,383
4862,Mai Charoenpura,6
4863,Maia Morgenstern,252
4864,Maika Monroe,314
4865,Maile Flanagan,256
4866,Mako,691
4867,Malcolm Goodwin,117
4868,Malese Jow,1000
4869,Malik Yoba,496
4870,Malika,104
4871,Malone Thomas,56
4872,Malonn Lévana,20
4873,Man Li,10
4874,Mandy Gonzalez,81
4875,Mani Bharathi,109
4876,Manish Dayal,820
4877,Manny Perez,159
4878,Manoj Bajpayee,186
4879,Manuela Velasco,120
4880,Mara Wilson,1000
4881,Marama Corlett,196
4882,Marc Anthony,368
4883,Marc Blucas,973
4884,Marc Donato,450
4885,Marc John Jefferies,441
4886,Marc Macaulay,107
4887,Marc Singer,284
4888,Marc Trottier,680
4889,Marcel Iures,258
4890,Marcela Mar,267
4891,Marcell Nagy,9
4892,Marcella Lentz-Pope,81
4893,Marcello Mastroianni,866
4894,Marcia DeBonis,60
4895,Marcia Wallace,433
4896,Marco D'Amore,5
4897,Marco Hofschneider,44
4898,Marco St. John,403
4899,Marco Treviño,562
4900,Marcus Chong,145
4901,Marcus Lyle Brown,80
4902,Mare Winningham,482
4903,Marg Helgenberger,759
4904,Margaret Cho,270
4905,Margaret Hamilton,695
4906,Margaret Tracey,0
4907,Margarita Levieva,980
4908,Margo Harshman,668
4909,Margot Kidder,593
4910,Mari Koda,152
4911,Maria Canals-Barrera,295
4912,Maria Conchita Alonso,571
4913,Maria Dizzia,139
4914,Maria Doyle Kennedy,308
4915,Maria Grazia Cucinotta,536
4916,Maria Pia Calzone,18
4917,Maria Schrader,36
4918,Maria Thayer,344
4919,Mariah Carey,736
4920,Marian Dziedziel,2
4921,Marian Marsh,12
4922,Marian Seldes,403
4923,Marianne Denicourt,2
4924,Maribel Verdú,269
4925,Maricel Álvarez,30
4926,Marie Avgeropoulos,800
4927,Marie Féret,9
4928,Marie Gillain,64
4929,Marie Pillet,3
4930,Marie-Anne Chazel,11
4931,Marie-Josée Croze,150
4932,Mariel Hemingway,288
4933,Marilyn Burns,177
4934,Marilyn Manson,600
4935,Marilyn Norry,95
4936,Marilyn Rising,142
4937,Marin Hinkle,230
4938,Marina Golbahari,30
4939,Marina Hands,21
4940,Marina Sirtis,649
4941,Marina Vlady,27
4942,Mario Cimarro,453
4943,Mario Lopez,719
4944,Mario Monicelli,148
4945,Mario Van Peebles,535
4946,Marion Ross,418
4947,Marisa Coughlan,163
4948,Marisa Saks,31000
4949,Marisol Nichols,633
4950,Mark Addy,891
4951,Mark Bazeley,54
4952,Mark Camacho,40
4953,Mark Caven,16
4954,Mark Chinnery,544
4955,Mark Christopher Lawrence,258
4956,Mark De Alessandro,83
4957,Mark Duplass,830
4958,Mark Fantasia,814
4959,Mark Feuerstein,417
4960,Mark Gatiss,567
4961,Mark Hengst,168
4962,Mark L. Young,322
4963,Mark Margolis,1000
4964,Mark Moses,353
4965,Mark Rendall,72
4966,Mark Rolston,171
4967,Mark Rylance,535
4968,Mark Torgl,11
4969,Mark Valley,774
4970,Mark Walters,35
4971,Mark Webber,442
4972,Mark Williams,373
4973,Mark Wingett,524
4974,Mark Zupan,15
4975,Marko Zaror,99
4976,Markéta Irglová,96
4977,Marla Gibbs,249
4978,Marla Sokoloff,612
4979,Marlee Matlin,847
4980,Marlene Forte,395
4981,Marley Shelton,690
4982,Marlon Brando,10000
4983,Marques Houston,363
4984,Marri Savinar,471
4985,Marsha Thomason,691
4986,Marshal Hilton,471
4987,Marshall Allman,330
4988,Marshall Bell,217
4989,Marta Etura,78
4990,Martha Higareda,718
4991,Martha MacIsaac,616
4992,Martijn Lakemeier,19
4993,Martin Balsam,191
4994,Martin Clunes,264
4995,Martin Compston,204
4996,Martin Dew,204
4997,Martin Donovan,206
4998,Martin Hancock,71
4999,Martin Henderson,579
5000,Martin Henderson,580
5001,Martin Kove,668
5002,Martin Landau,940
5003,Martin Lucey,6
5004,Martin Scorsese,17000
5005,Martin Semmelrogge,21
5006,Martin Sharpe,5
5007,Martin Short,770
5008,Martin Starr,985
5009,Martina Gedeck,155
5010,Marty Lindsey,115
5011,Marv Albert,7
5012,Mary Astor,185
5013,Mary Carr,0
5014,Mary Catherine Garrison,7
5015,Mary Elizabeth Mastrantonio,638
5016,Mary Goggin,249
5017,Mary J. Blige,269
5018,Mary Kate Wiles,84
5019,Mary Kay Place,213
5020,Mary Lynn Rajskub,934
5021,Mary Lynn Rajskub,935
5022,Mary McCormack,428
5023,Mary McDonnell,933
5024,Mary Mouser,168
5025,Mary Norwood,221
5026,Mary Page Keller,157
5027,Mary Tsoni,37
5028,Mary Tyler Moore,524
5029,Mary-Kate Olsen,976
5030,María Alche,3
5031,María Aura,19
5032,María Botto,47
5033,María Valverde,893
5034,María Valverde,892
5035,Masi Oka,923
5036,Mason Gamble,263
5037,Mason Lee,670
5038,Master P,118
5039,Matheus Nachtergaele,14
5040,Mathew Buck,5
5041,Mathieu Amalric,412
5042,Mathieu Kassovitz,326
5043,Matias Varela,93
5044,Matisyahu,178
5045,Matt Bennett,189
5046,Matt Berry,572
5047,Matt Bomer,20000
5048,Matt Bushell,110
5049,Matt Cohen,487
5050,Matt Crabtree,134
5051,Matt Craven,256
5052,Matt Damon,13000
5053,Matt Day,62
5054,Matt Frewer,986
5055,Matt Gerald,585
5056,Matt Hill,199
5057,Matt Hunter,0
5058,Matt Johnson,8
5059,Matt Jones,523
