id_title,movie_title,language,title_year,color,content_rating,country,Soma de budget,Soma de gross,Soma de duration
3620,Little Voice ,English,1998,Color,R,UK,,4595000,97
3621,Miss March ,English,2009,Color,R,USA,6000000,4542775,90
3622,Wish I Was Here ,English,2014,Color,R,USA,6000000,3588432,106
3623,Simply Irresistible ,English,1999,Color,PG-13,Germany,6000000,4394936,96
3624,Veronica Mars ,English,,Color,TV-14,USA,,,44
3625,Hedwig and the Angry Inch ,English,2001,Color,R,USA,6000000,3029081,95
3626,Only the Strong ,English,1993,Color,PG-13,USA,6000000,3273588,99
3627,Goddess of Love ,English,2015,Color,"",USA,,,93
3628,Shattered Glass ,English,2003,Color,PG-13,USA,6000000,2207975,99
3629,Novocaine ,English,2001,Color,R,USA,6000000,2025238,95
3630,The Business of Strangers ,English,2001,Color,R,USA,,1028337,84
3631,The Wild Bunch ,English,1969,Color,R,USA,6244087,,144
3632,The Wackness ,English,2008,Color,R,USA,6000000,2077046,99
3633,The Great Train Robbery ,English,1979, Black and White,PG,UK,6000000,,110
3634,Morvern Callar ,English,2002,Color,R,UK,,267194,97
3635,Beastmaster 2: Through the Portal of Time ,English,1991,Color,PG-13,USA,6000000,869325,107
3636,The 5th Quarter ,English,2010,Color,PG,USA,6000000,399611,90
3637,The Flower of Evil ,French,2003,Color,R,France,,181798,104
3638,The Greatest ,English,2009,Color,R,USA,6000000,115862,96
3639,Snow Flower and the Secret Fan ,English,2011,"",PG-13,China,6000000,1346503,104
3640,Come Early Morning ,English,2006,Color,R,USA,6000000,117560,97
3641,Lucky Break ,English,2001,Color,PG-13,UK,6000000,54606,107
3642,Julia ,English,1977,Color,PG,USA,7840000,,117
3643,"Surfer, Dude ",English,2008,Color,R,USA,6000000,36497,85
3644,Lake of Fire ,English,2006, Black and White,Unrated,USA,,23807,152
3645,11:14 ,English,2003,Color,R,USA,6000000,,85
3646,Men of War ,English,1994,Color,R,USA,8600000,,76
3647,Don McKay ,English,2009,Color,R,USA,,,87
3648,Deadfall ,English,2012,Color,R,USA,12000000,65804,95
3649,A Shine of Rainbows ,English,2009,Color,PG,Canada,6000000,,101
3650,The Hit List ,English,2011,Color,R,USA,6000000,,90
3651,Emma ,English,,Color,"",UK,,,240
3652,Videodrome ,English,1983,Color,R,Canada,5952000,,89
3653,L'auberge espagnole ,French,2002,Color,R,France,5300000,3895664,111
3654,Song One ,English,2014,Color,PG-13,USA,6000000,20200,86
3655,Murder by Numbers ,English,2002,Color,R,USA,50000000,31874869,115
3656,Winter in Wartime ,Dutch,2008,Color,R,Netherlands,4000000,542860,103
3657,Freaky Deaky ,English,2012,"",R,USA,6000000,,90
3658,The Train ,English,1964, Black and White,Unrated,France,6700000,,133
3659,Trade of Innocents ,English,2012,Color,PG-13,USA,,15059,88
3660,The Protector ,Thai,2005,Color,R,Thailand,200000000,11905519,111
3661,Stiff Upper Lips ,English,1998,Color,R,UK,,69582,94
3662,The Inbetweeners ,English,,Color,TV-14,UK,,,25
3663,Bend It Like Beckham ,English,2002,Color,PG-13,UK,3500159,32541719,112
3664,Sunshine State ,English,2002,Color,PG-13,USA,5600000,3064356,141
3665,Crossover ,English,2006,Color,PG-13,USA,5600000,7009668,95
3666,Khiladi 786 ,Hindi,2012,Color,Not Rated,India,,352684,141
3667,[Rec] 2 ,Spanish,2009,Color,R,Spain,5600000,27024,85
3668,Standing Ovation ,English,2010,Color,PG,USA,,531806,105
3669,The Sting ,English,1973,Color,PG,USA,5500000,159600000,129
3670,Chariots of Fire ,English,1981,Color,PG,UK,5500000,58800000,125
3671,Diary of a Mad Black Woman ,English,2005,Color,PG-13,USA,5500000,50382128,116
3672,Shine ,English,1996,Color,PG-13,Australia,5500000,35811509,105
3673,Don Jon ,English,2013,Color,R,USA,3000000,24475193,90
3674,High Plains Drifter ,English,1973,Color,R,USA,5500000,,105
3675,Ghost World ,English,2001,Color,R,USA,7000000,6200756,111
3676,Iris ,English,2001,Color,R,UK,5500000,1292119,91
3677,Galaxina ,English,1980,Color,R,USA,,,95
3678,The Chorus ,French,2004,Color,PG-13,France,5500000,3629758,97
3679,Mambo Italiano ,English,2003,Color,R,Canada,5000000,6239558,92
3680,Wonderland ,English,2003,Color,R,USA,5000000,1056102,104
3681,Do the Right Thing ,English,1989,Color,R,USA,6500000,27545445,120
3682,Harvard Man ,English,2001,Color,R,USA,5500000,56007,99
3683,Le Havre ,French,2011,Color,Not Rated,Finland,3850000,611709,93
3684,Irreversible ,French,2002,Color,Not Rated,France,,753501,99
3685,R100 ,Japanese,2013,Color,Unrated,Japan,5500000,22770,99
3686,Rang De Basanti ,Hindi,2006,Color,Not Rated,India,,2197331,157
3687,Animals ,English,2014,Color,"",USA,,,90
3688,Salvation Boulevard ,English,2011,Color,R,USA,9000000,27445,96
3689,The Ten ,English,2007,Color,R,USA,5250000,766487,96
3690,A Room for Romeo Brass ,English,1999,Color,R,UK,,18434,90
3691,Headhunters ,Norwegian,2011,Color,R,Norway,30300000,1196752,100
3692,Grabbers ,English,2012,Color,Not Rated,UK,4000000,,94
3693,Saint Ralph ,English,2004,Color,PG-13,Canada,6000000,795126,98
3694,Miss Julie ,English,2014,Color,PG-13,Norway,5500000,,129
3695,Somewhere in Time ,English,1980,Color,PG,USA,5100000,,103
3696,Dum Maaro Dum ,Hindi,2011,Color,R,India,,563699,128
3697,Insidious: Chapter 2 ,English,2013,Color,PG-13,USA,5000000,83574831,106
3698,Saw II ,English,2005,Color,R,USA,4000000,87025093,95
3699,10 Cloverfield Lane ,English,2016,Color,PG-13,USA,15000000,71897215,104
3700,Jackass: The Movie ,English,2002,Color,R,USA,5000000,64267897,87
3701,Lights Out ,English,2016,Color,PG-13,USA,4900000,56536016,81
3702,Paranormal Activity 3 ,English,2011,Color,R,USA,5000000,104007828,94
3703,Ouija ,English,2014,Color,PG-13,USA,5000000,50820940,89
3704,A Nightmare on Elm Street 3: Dream Warriors ,English,1987,Color,X,USA,4500000,44793200,88
3705,The Gift ,English,2015,Color,R,USA,5000000,43771291,108
3706,Instructions Not Included ,Spanish,2013,Color,PG-13,Mexico,5000000,44456509,115
3707,Paranormal Activity 4 ,English,2012,Color,R,USA,5000000,53884821,96
3708,The Robe ,English,1953,Color,Unrated,USA,5000000,36000000,135
3709,The Return of the Pink Panther ,English,1975,Color,G,UK,5000000,,113
3710,Freddy's Dead: The Final Nightmare ,English,1991,Color,R,USA,8500000,34872293,93
3711,Monster ,English,2003,Color,R,USA,4500000,34468224,109
3712,"20,000 Leagues Under the Sea ",English,1954,Color,Approved,USA,5000000,,127
3713,Paranormal Activity: The Marked Ones ,English,2014,Color,R,USA,5000000,32453345,101
3714,The Elephant Man ,English,1980, Black and White,PG,USA,5000000,,124
3715,Dallas Buyers Club ,English,2013,Color,R,USA,5000000,27296514,117
3716,The Lazarus Effect ,English,2015,Color,PG-13,USA,3300000,25799043,83
3717,Memento ,English,2000, Black and White,R,USA,9000000,25530884,113
3718,Oculus ,English,2013,Color,R,USA,5000000,27689474,104
3719,Clerks II ,English,2006, Black and White,R,USA,5000000,24138847,97
3720,Billy Elliot ,English,2000,Color,R,UK,5000000,21994911,110
3721,The Way Way Back ,English,2013,Color,PG-13,USA,5000000,21501098,103
3722,House Party 2 ,English,1991,Color,R,USA,5000000,19281235,94
3723,The Man from Snowy River ,English,1982,Color,PG,Australia,3500000,,102
3724,Doug's 1st Movie ,English,1999,Color,G,USA,5000000,19421271,77
3725,The Apostle ,English,1997,Color,PG-13,USA,5000000,20733485,134
3726,Mommie Dearest ,English,1981,Color,R,USA,5000000,,129
3727,Our Idiot Brother ,English,2011,Color,R,USA,5000000,24809547,90
3728,Race ,English,2016,Color,PG-13,Canada,,19097994,134
3729,The Players Club ,English,1998,Color,R,USA,4500000,23031390,104
3730,O ,English,2001,Color,R,USA,5000000,16017403,95
3731,"As Above, So Below ",English,2014,Color,R,USA,5000000,21197315,93
3732,Addicted ,Spanish,2014,Color,R,USA,5000000,17382982,106
3733,Eve's Bayou ,English,1997,Color,R,USA,6000000,14821531,109
3734,Still Alice ,English,2014,Color,PG-13,USA,5000000,18656400,101
3735,The Egyptian ,English,1954,Color,Approved,USA,5000000,,139
3736,Nighthawks ,English,1981,Color,R,USA,5000000,,99
3737,Friday the 13th Part VIII: Jason Takes Manhattan ,English,1989,Color,R,USA,5000000,14343976,100
3738,My Big Fat Greek Wedding ,English,2002,Color,PG,USA,5000000,241437427,95
3739,Spring Breakers ,English,2012,Color,R,USA,5000000,14123773,94
3740,Halloween: The Curse of Michael Myers ,English,1995,Color,R,USA,5000000,15126948,93
3741,Y Tu Mamá También ,Spanish,2001,Color,R,Mexico,2000000,13622333,106
3742,Shaun of the Dead ,English,2004,Color,R,UK,4000000,13464388,99
3743,The Haunting of Molly Hartley ,English,2008,Color,PG-13,USA,5000000,13350177,82
3744,Lone Star ,English,1996,Color,R,USA,5000000,13269963,135
3745,Halloween 4: The Return of Michael Myers ,English,1988,Color,R,USA,5000000,17768000,88
3746,April Fool's Day ,English,1986,Color,R,USA,5000000,12947763,89
3747,Diner ,English,1982,Color,R,USA,5000000,14100000,110
3748,Lone Wolf McQuade ,English,1983,Color,PG,USA,5000000,12200000,107
3749,Apollo 18 ,English,2011,Color,PG-13,USA,5000000,17683670,86
3750,Sunshine Cleaning ,English,2008,Color,R,USA,8000000,12055108,91
3751,No Escape ,English,2015,Color,R,USA,5000000,27285953,103
3752,The Beastmaster ,English,1982,Color,PG,USA,8000000,,90
3753,Solomon and Sheba ,English,1959,Color,"",USA,5000000,,141
3754,Fifty Shades of Black ,English,2016,Color,R,USA,5000000,11675178,92
3755,Not Easily Broken ,English,2009,Color,PG-13,USA,8000000,10572742,99
3756,A Farewell to Arms ,English,1932, Black and White,Unrated,USA,800000,,79
3757,The Perfect Match ,English,2016,Color,R,USA,5000000,9658370,96
3758,Digimon: The Movie ,English,2000,Color,PG,USA,5000000,9628751,82
3759,Saved! ,English,2004,Color,PG-13,USA,5000000,8786715,92
3760,The Barbarian Invasions ,French,2003,Color,R,Canada,6000000,3432342,112
3761,Robin and Marian ,English,1976,Color,PG,USA,5000000,,106
3762,The Forsaken ,English,2001,Color,R,USA,5000000,6755271,90
3763,Force 10 from Navarone ,English,1978, Black and White,PG,UK,5000000,,126
3764,UHF ,English,1989,Color,PG-13,USA,5000000,6157157,150
3765,Grandma's Boy ,English,2006,Color,R,USA,,6088249,90
3766,Slums of Beverly Hills ,English,1998,Color,R,USA,5000000,5480318,91
3767,Once Upon a Time in the West ,English,1968,Color,PG-13,Italy,5000000,,145
3768,Made ,English,2001,Color,R,USA,5000000,5308707,95
3769,Moon ,English,2009,Color,R,UK,5000000,5009677,97
3770,Keeping Up with the Steins ,English,2006,Color,PG-13,USA,,4328294,90
3771,Sea Rex 3D: Journey to a Prehistoric World ,English,2010,Color,"",UK,5000000,4074023,41
3772,The Sweet Hereafter ,English,1997,Color,R,Canada,5000000,4306697,112
3773,Of Gods and Men ,French,2010,Color,PG-13,France,4000000,3950029,122
3774,Bottle Shock ,English,2008,Color,PG-13,USA,5000000,4040588,110
3775,Jekyll and Hyde... Together Again ,English,1982,Color,R,USA,5000000,,87
3776,Heavenly Creatures ,English,1994,Color,R,New Zealand,5000000,3049135,108
3777,90 Minutes in Heaven ,English,2015,Color,PG-13,USA,5000000,4700361,121
3778,Everything Must Go ,English,2010,Color,R,USA,5000000,2711210,97
3779,Zero Effect ,English,1998,Color,R,USA,5000000,1980338,116
3780,The Machinist ,English,2004,Color,R,Spain,5000000,1082044,94
3781,Light Sleeper ,English,1992,Color,R,USA,5000000,1100000,103
3782,Kill the Messenger ,English,2014,Color,R,USA,5000000,2445646,112
3783,Rabbit Hole ,English,2010,Color,PG-13,USA,5000000,2221809,91
3784,Party Monster ,English,2003,Color,R,USA,5000000,296665,98
3785,Green Room ,English,2015,Color,R,USA,5000000,3219029,95
3786,The Oh in Ohio ,English,2006,Color,R,USA,5000000,,88
3787,Atlas Shrugged: Who Is John Galt? ,English,2014,Color,PG-13,USA,5000000,830210,99
3788,Bottle Rocket ,English,1996,Color,R,USA,7000000,1040879,91
3789,Albino Alligator ,English,1996,Color,R,USA,5000000,326308,97
3790,"Gandhi, My Father ",Hindi,2007,Color,"",India,,240425,136
3791,Standard Operating Procedure ,English,2008,Color,R,USA,,228830,118
3792,Out of the Blue ,English,1980,Color,R,Canada,2200000,,94
3793,Tucker and Dale vs Evil ,English,2010,Color,R,Canada,,223615,89
3794,"Lovely, Still ",English,2008,Color,PG,USA,5000000,124720,90
3795,Tycoon ,English,1947,Color,Approved,USA,3209000,,95
3796,Desert Blue ,English,1998,Color,R,USA,2000000,99147,90
3797,Decoys ,English,2004,Color,R,Canada,5000000,,95
3798,The Visit ,English,2015,Color,PG-13,USA,5000000,65069140,94
3799,Redacted ,English,2007,Color,R,USA,5000000,65087,90
3800,Fascination ,English,2004,Color,R,Germany,5000000,16066,103
3801,Saving Grace ,English,,Color,TV-MA,USA,,,60
3802,Area 51 ,English,2015,Color,R,USA,5000000,,91
3803,Sleep Tight ,Spanish,2011,Color,Not Rated,Spain,5000000,,102
3804,The Cottage ,English,2008,Color,Unrated,UK,2500000,,92
3805,Dead Like Me: Life After Death ,English,2009,Color,R,USA,5000000,,87
3806,Farce of the Penguins ,English,2006,Color,R,USA,,,80
3807,Flying By ,English,2009,Color,PG-13,USA,,,90
3808,Psych ,English,,Color,TV-PG,USA,,,44
3809,Rudderless ,English,2014,Color,R,USA,5000000,37440,105
3810,Henry & Me ,English,2014,Color,PG,USA,10000000,,67
3811,Christmas Eve ,English,2015,Color,PG,USA,,,95
3812,We Have Your Husband ,English,2011,Color,TV-PG,USA,5000000,,87
3813,Dying of the Light ,English,2014,Color,R,Bahamas,5000000,,94
3814,Born of War ,English,2014,Color,R,UK,5000000,,109
3815,Capricorn One ,English,1977,Color,PG,USA,5000000,,130
3816,Should've Been Romeo ,English,2012,Color,"",USA,5000000,,
3817,Running Forever ,English,2015,Color,"",USA,5000000,,88
3818,Yoga Hosers ,English,2016,Color,PG-13,USA,5000000,,88
3819,Navy Seals vs. Zombies ,English,2015,Color,"",USA,,,97
3820,I Served the King of England ,Czech,2006,Color,R,Czech Republic,84450000,617228,113
3821,Soul Kitchen ,German,2009,Color,"",Germany,4000000,274385,99
3822,Sling Blade ,English,1996,Color,R,USA,890000,24475416,148
3823,The Awakening ,English,2011,Color,R,UK,3000000,,107
3824,Hostel ,English,2005,Color,R,USA,4800000,47277326,93
3825,Tristram Shandy: A Cock and Bull Story ,English,2005,Color,R,UK,2800000,1247453,94
3826,Take Shelter ,English,2011,Color,R,USA,5000000,1729969,121
3827,Lady in White ,English,1988,Color,R,USA,4700000,1705139,118
3828,Driving Lessons ,English,2006,Color,PG-13,UK,,238774,98
3829,Let's Kill Ward's Wife ,English,2014,Color,Unrated,USA,5000000,,82
3830,The Texas Chainsaw Massacre 2 ,English,1986,Color,X,USA,4700000,8025872,101
3831,Pat Garrett & Billy the Kid ,English,1973,Color,R,USA,4638783,,106
3832,Only God Forgives ,English,2013,Color,R,Denmark,4800000,778565,90
3833,Camping sauvage ,French,2005,Color,"",France,,,79
3834,Without Men ,English,2011,Color,R,USA,4700000,,87
3836,Dear Frankie ,English,2004,Color,PG-13,UK,,1340891,105
3837,All Hat ,English,2007,Color,R,Canada,5000000,,89
3838,The Names of Love ,French,2010,Color,R,France,4600000,513836,100
3839,Treading Water ,English,2013,Color,"",Mexico,4700000,,92
3840,Savage Grace ,English,2007,Color,Not Rated,Spain,4600000,434417,97
3841,Out of the Blue ,English,2006,Color,"",New Zealand,,728,100
3842,Police Academy ,English,1984,Color,R,USA,4500000,81200000,96
3843,The Blue Lagoon ,English,1980,Color,R,USA,4500000,,104
3844,Four Weddings and a Funeral ,English,1994,Color,R,UK,4500000,52700832,117
3845,Fast Times at Ridgemont High ,English,1982,Color,X,USA,4500000,,90
3846,Moby Dick ,English,1956,Color,Unrated,USA,4500000,,115
3847,25th Hour ,English,2002,Color,R,USA,15000000,13060843,108
3848,Secrets and Lies ,English,,Color,"",USA,,,43
3849,Bound ,English,1996,Color,R,USA,4500000,3798532,109
3850,Requiem for a Dream ,English,2000,Color,R,USA,4500000,3609278,102
3851,State Fair ,English,1945,Color,Approved,USA,,,100
3852,Tango ,Spanish,1998,Color,PG-13,Spain,700000000,1687311,115
3853,Salvador ,English,1986,Color,R,UK,4500000,,122
3854,Moms' Night Out ,English,2014,Color,PG,USA,5000000,10429707,98
3855,Donnie Darko ,English,2001,Color,R,USA,4500000,727883,133
3856,Saving Private Perez ,Spanish,2011,Color,PG-13,Mexico,,1391770,105
3857,Character ,Dutch,1997,Color,R,Netherlands,4500000,713413,122
3858,Spun ,English,2002,Color,R,USA,2000000,410241,106
3859,Life During Wartime ,English,2009,Color,R,USA,,278821,98
3860,Lady Vengeance ,Korean,2005,Color,R,South Korea,4200000000,211667,112
3861,Mozart's Sister ,French,2010,Color,"",France,,706622,120
3862,Mean Machine ,English,2001,Color,R,UK,2500000,92191,99
3863,Exiled ,Cantonese,2006,Color,R,Hong Kong,35000000,49413,110
3864,Blackthorn ,English,2011,Color,R,Spain,,199652,102
3865,Lilya 4-Ever ,Russian,2002,Color,R,Sweden,,181655,109
3866,After.Life ,English,2009,Color,R,USA,4500000,108229,104
3867,Fugly ,Hindi,2014,Color,"",India,,,134
3868,One Flew Over the Cuckoo's Nest ,English,1975,Color,R,USA,4400000,112000000,133
3869,R.L. Stine's Monsterville: The Cabinet of Souls ,English,2015,Color,PG,USA,4400000,,85
3870,Silent Movie ,"",1976,Color,PG,USA,4400000,,87
3871,Airlift ,Hindi,2016,Color,"",India,4400000,,130
3872,Anne of Green Gables ,English,,Color,TV-G,Canada,,,199
3873,Falcon Rising ,English,2014,Color,R,USA,4500000,8691,103
3874,The Sweeney ,English,2012,Color,R,UK,3000000,26345,112
3875,Sexy Beast ,English,2000,Color,R,UK,,6940281,89
3876,Easy Money ,Swedish,2010,Color,R,Sweden,,188870,124
3877,Whale Rider ,English,2002,Color,PG-13,New Zealand,6000000,20772796,101
3878,Paa ,Hindi,2009,Color,"",India,150000000,199228,133
3879,Cargo ,German,2009,Color,"",Switzerland,4500000,,112
3880,Pan ,English,2015,Color,PG,USA,150000000,34964818,111
3881,High School Musical ,English,2006,Color,TV-G,USA,4200000,,98
3882,Animal Kingdom ,English,,Color,"",USA,,,60
3883,Love and Death on Long Island ,English,1997,Color,PG-13,UK,,2542264,93
3884,Night Watch ,Russian,2004,Color,R,Russia,4200000,1487477,104
3885,The Crying Game ,English,1992,Color,R,UK,2300000,62549000,112
3886,Porky's ,English,1981,Color,R,Canada,4000000,105500000,94
3887,Survival of the Dead ,English,2009,Color,R,USA,4000000,101055,90
3888,Night of the Living Dead ,English,1968, Black and White,Unrated,USA,114000,,96
3889,Lost in Translation ,English,2003,Color,R,USA,4000000,44566004,101
3890,Annie Hall ,English,1977,Color,PG,USA,4000000,39200000,93
3891,The Greatest Show on Earth ,English,1952,Color,Not Rated,USA,4000000,36000000,152
3892,Exodus: Gods and Kings ,English,2014,Color,PG-13,UK,140000000,65007045,150
3893,Monster's Ball ,English,2001,Color,R,USA,4000000,31252964,112
3894,Maggie ,English,2015,Color,PG-13,USA,8500000,131175,95
3895,Leaving Las Vegas ,English,1995,Color,R,USA,3600000,31968347,111
3896,Hansel & Gretel Get Baked ,English,2013,Color,"",USA,4500000,,86
3897,The Return of the Living Dead ,English,1985,Color,R,USA,4000000,,108
3898,The Front Page ,English,1974,Color,PG,USA,4000000,,105
3899,The Boy Next Door ,English,2015,Color,R,USA,4000000,35385560,91
3900,Trapeze ,English,1956,Color,Approved,USA,4000000,,105
3901,Saving Grace ,English,,Color,TV-MA,USA,,,60
3902,The Kids Are All Right ,English,2010,Color,R,USA,3500000,20803237,106
3903,They Live ,English,1988,Color,R,USA,4000000,13008928,93
3904,The Great Escape ,English,1963,Color,Approved,USA,4000000,,172
3905,What the #$*! Do We (K)now!? ,English,2004, Black and White,Unrated,USA,,10941801,109
3906,The Last Exorcism Part II ,English,2013,Color,PG-13,France,5000000,15152879,93
3907,Boyhood ,English,2014,Color,R,USA,4000000,25359200,165
3908,Scoop ,English,2006,Color,PG-13,UK,4000000,10515579,96
3909,Planet of the Apes ,English,2001,Color,PG-13,USA,100000000,180011740,119
3910,The Wash ,English,2001,Color,R,USA,4000000,10097096,93
3911,3 Strikes ,English,2000,Color,R,USA,6000000,9821335,82
3912,The Cooler ,English,2003,Color,R,USA,3200000,8243880,101
3913,The Misfits ,English,1961, Black and White,Approved,USA,4000000,,120
3914,The Night Listener ,English,2006,Color,R,USA,4000000,7825820,81
3915,The Jerky Boys ,English,1995,Color,R,USA,,7557877,82
3916,My Soul to Take ,English,2010,Color,R,USA,25000000,14637490,107
3917,The Orphanage ,Spanish,2007,Color,R,Spain,3400000,7159147,105
3918,A Haunted House 2 ,English,2014,Color,R,USA,4000000,17314483,86
3919,The Rules of Attraction ,English,2002,Color,R,USA,4000000,6525762,110
3920,Topaz ,English,1969,Color,M,USA,4000000,,127
3921,Let's Go to Prison ,English,2006,Color,R,USA,,4613815,90
3922,Four Rooms ,English,1995,Color,R,USA,4000000,4301331,110
3923,Secretary ,English,2002,Color,R,USA,4000000,4046737,104
3924,The Real Cancun ,English,2003,Color,R,USA,8000000,3713002,96
3925,Talk Radio ,English,1988,Color,R,USA,4000000,3468572,110
3926,Waiting for Guffman ,English,1996,Color,R,USA,4000000,2892582,84
3927,Love Stinks ,English,1999,Color,R,USA,4000000,2800000,94
3928,You Kill Me ,English,2007,Color,R,USA,4000000,2426851,93
3929,Thumbsucker ,English,2005,Color,R,USA,4000000,1325073,96
3930,Red State ,English,2011,Color,R,USA,4000000,,88
3931,Mirrormask ,English,2005,Color,PG,UK,4000000,864959,101
3932,Samsara ,None,2011,Color,PG-13,USA,4000000,2601847,102
3933,The Barbarians ,English,1987,Color,R,USA,4000000,800000,87
3934,The Art of Getting By ,English,2011,Color,PG-13,USA,,1429260,83
3935,Zipper ,English,2015,Color,R,USA,4500000,,103
3936,Poolhall Junkies ,English,2002,Color,R,USA,4000000,562059,99
3937,The Loss of Sexual Innocence ,English,1999,Color,R,USA,4000000,399793,106
3938,Holy Motors ,French,2012,Color,Not Rated,France,,,115
3939,Joe ,English,2013,Color,R,USA,4000000,371897,117
3940,Shooting Fish ,English,1997,Color,PG,UK,3000000,302204,99
3941,Prison ,English,1987,Color,R,USA,1300000,354704,102
3942,Psycho Beach Party ,English,2000,Color,Unrated,Australia,1500000,265107,85
3943,The Big Tease ,English,1999,Color,R,UK,4000000,185577,86
3944,"Buen Día, Ramón ",German,2013,Color,PG-13,Mexico,4000000,100412,120
3945,Trust ,English,2010,Color,R,USA,9500000,58214,106
3946,An Everlasting Piece ,English,2000,Color,R,USA,14000000,75078,103
3947,Among Giants ,English,1998,Color,R,UK,2500000,64359,93
3948,Adore ,English,2013,Color,R,Australia,16000000,317125,112
3949,The Velocity of Gary ,English,1998,Color,R,USA,4000000,,100
3950,Mondays in the Sun ,Spanish,2002,Color,R,Spain,4000000,146402,113
3951,Stake Land ,English,2010,Color,R,USA,650000,18469,98
3952,Sonny with a Chance ,English,,Color,TV-G,USA,,,23
3953,The Last Time I Committed Suicide ,English,1997,Color,R,USA,4000000,12836,92
3954,Futuro Beach ,Portuguese,2014,Color,Unrated,Brazil,4000000,20262,106
3955,Another Happy Day ,English,2011,Color,R,USA,4000000,,119
3956,A Lonely Place to Die ,English,2011,Color,R,UK,4000000,,99
3957,Nothing ,English,2003,Color,R,Canada,,,90
3958,The Geographer Drank His Globe Away ,Russian,2013,Color,"",Russia,4000000,,120
3959,1776 ,English,1972,Color,PG,USA,4000000,,168
3960,Inescapable ,English,2012,Color,R,Canada,4000000,4063,93
3961,Hell's Angels ,English,1930, Black and White,Passed,USA,3950000,,96
3962,Purple Violets ,English,2007,Color,"",USA,4000000,,103
3963,The Veil ,English,2016,Color,R,USA,4000000,,93
3964,The Loved Ones ,English,2009,Color,R,Australia,,,84
3965,No Vacancy ,English,2012,Color,R,USA,4000000,,81
3966,How to Fall in Love ,English,2012,Color,TV-G,USA,4000000,,84
3967,The Perfect Wave ,English,2014,Color,PG,South Africa,4000000,,94
3968,Ben-Hur ,English,2016,Color,PG-13,USA,100000000,,141
3969,A Man for All Seasons ,English,1966,Color,Approved,UK,2000000,,120
3970,Network ,English,1976,Color,R,USA,3800000,,121
3971,Gone with the Wind ,English,1939,Color,G,USA,3977000,198655278,226
3972,Desert Dancer ,English,2014,Color,PG-13,UK,4000000,143653,104
3973,Major Dundee ,English,1965,Color,Approved,USA,3800000,14873,152
3974,Down for Life ,English,2009,Color,R,USA,,,92
3975,Annie Get Your Gun ,English,1950,Color,Passed,USA,3768785,8000000,107
3976,Four Lions ,English,2010,Color,R,UK,,304137,97
3977,House of Sand ,Portuguese,2005,Color,R,Brazil,8000000,,115
3978,Defendor ,English,2009,Color,R,Canada,3500000,37606,95
3979,The Pirate ,English,1948,Color,Approved,USA,3700000,2956000,102
3980,The Good Heart ,English,2009,Color,R,Iceland,3800000,19959,99
3981,The History Boys ,English,2006,Color,R,UK,2000000,2706659,109
3982,Unknown ,English,2011,Color,PG-13,UK,30000000,61094903,113
3983,M*A*S*H ,English,,Color,TV-PG,USA,,,25
3984,Midnight Cowboy ,English,1969, Black and White,X,USA,3600000,,113
3985,The Full Monty ,English,1997,Color,R,UK,3500000,45857453,91
3986,Airplane! ,English,1980,Color,PG,USA,3500000,83400000,88
3987,Chain of Command ,English,2015,Color,R,USA,5000000,,88
3988,Friday ,English,1995, Black and White,R,USA,3500000,27900000,97
3989,Menace II Society ,English,1993,Color,R,USA,3500000,27900000,97
3990,Empire ,English,,Color,TV-14,USA,,,42
3991,Creepshow 2 ,English,1987,Color,R,USA,3500000,14000000,85
3992,The Ballad of Cable Hogue ,English,1970,Color,R,USA,3716946,,121
3993,In Cold Blood ,English,1967, Black and White,Approved,USA,3500000,,134
3994,The Nun's Story ,English,1959,Color,Not Rated,USA,3500000,,149
3995,Harper ,English,1966,Color,Not Rated,USA,3500000,,121
3996,Frenzy ,English,1972,Color,R,UK,2000000,,116
3997,The Witch ,English,2015,Color,R,USA,3500000,25138292,92
3998,I Got the Hook Up ,English,1998,Color,R,USA,3500000,10305534,93
3999,She's the One ,English,1996,Color,R,USA,3500000,9449219,96
4000,Gods and Monsters ,English,1998, Black and White,R,USA,3500000,6390032,105
4001,The Secret in Their Eyes ,Spanish,2009,Color,R,Argentina,2000000,20167424,129
4002,Day of the Dead ,English,1985,Color,Unrated,USA,3500000,,87
4003,Train ,English,2008,Color,R,USA,,,94
4004,Evil Dead II ,English,1987,Color,X,USA,3600000,5923044,37
4005,Pootie Tang ,English,2001,Color,PG-13,USA,3000000,3293258,81
4006,Sharknado ,English,2013,Color,TV-14,USA,1000000,,97
4007,La otra conquista ,Spanish,1998,Color,R,Mexico,3500000,886410,106
4008,Trollhunter ,Norwegian,2010,Color,PG-13,Norway,19900000,252652,103
4009,Ira & Abby ,English,2006,Color,R,USA,3500000,220234,101
4010,The Watch ,English,2012,Color,R,USA,68000000,34350553,102
4011,Winter Passing ,English,2005,Color,R,USA,3500000,101228,98
4012,D.E.B.S. ,English,2004,Color,PG-13,USA,3500000,96793,91
4013,The Masked Saint ,English,2016,Color,PG-13,Canada,3500000,123777,105
4014,The Betrayed ,English,2008,Color,"",USA,3500000,,98
4015,Taxman ,English,1998,Color,R,USA,1000000,,104
4016,The Secret ,English,,Color,"",UK,,,45
4017,2:13 ,English,2009,Color,"",USA,3500000,,96
4018,"Batman: The Dark Knight Returns, Part 2 ",English,2013,Color,PG-13,USA,3500000,,148
4019,Time to Choose ,English,2015,Color,"",USA,3500000,29233,100
